리뷰자,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
K0hSTFQ5MWtBYjB2bkd3NDFVQW1yQT09,0.691647,-0.18426701,-0.3656025,-0.466208,-0.33284003,0.23952664,0.19037515,-0.10833389,0.71562576,-0.089555636,-0.5494646,-0.74662167,-0.069336616,0.19150661,-0.16734834,0.670264,-0.83317834,-0.359304,-0.3605359,0.21451674,0.31161878,0.7932741,0.22355482,-0.38461325,0.17946644,-0.14659125,-0.6006841,0.3115208,0.016084231,-0.1690956,0.30738255,-0.16113389,-0.12817873,-0.64968383,0.8294783,-0.10838869,0.17448464,0.028026149,0.014988767,0.5865456,-0.08065428,-0.11513226,-0.30243495,-0.23619722,-0.14276442,0.07238129,0.45244414,-0.23866773,-0.117860444,-1.0665288,0.20925237,-0.106189065,-0.29550973,-0.2643391,-0.069569595,-1.2281377,0.46510413,-0.29490387,0.47974044,0.25834596,-0.18098083,0.81684095,-0.21537063,-0.037902422,-0.4654694,-0.06713432,-0.06738827,-0.37266082,0.336699,-0.12871785,-0.1672791,0.6734968,0.1614412,0.15035325,-0.80253893,-0.21345742,0.24240848,0.21883133,-0.07463207,0.30963594,-0.32320514,-1.1328045,-0.10759795,-0.102461904,0.1258901,-0.17094605,0.6680198,-0.5209238,-0.42737818,-0.837182,-0.3674956,0.14874692,0.23755617,0.27961254,-0.5091661,-0.5727546,-0.049006496,-0.18175788,0.14628741,-0.13453637
K0lIWmE5Ly9haGR1S0hjVlJQdHdEUT09,0.8821429,-0.49318352,-0.519416,-0.66198707,0.6788263,-0.33917972,-0.41740537,0.15492402,0.41750732,-0.1067852,0.3424362,-0.5434992,1.0041509,0.8000292,-0.10465004,0.2112469,-1.5021518,-0.5305293,0.58355093,-0.17283458,-0.022513231,-0.31092304,0.2781727,-1.0732808,0.3505765,0.28063738,-0.9278519,-0.6365532,-0.527316,-0.08507819,0.5277305,-0.82270473,0.71148175,0.21395916,0.09068934,0.026198886,-0.9558145,-0.92274356,0.92114097,0.93726486,-0.29445338,-0.7570375,-0.450683,-0.30566233,-0.053787917,0.42372233,-0.31176212,-0.07136847,0.34078172,-1.0577399,-0.18793671,-1.014171,-0.24916956,-0.26380533,0.25752267,-0.7476913,-0.1715165,-0.1237156,-0.22258049,0.5721873,-0.04537248,0.7545796,-0.8155899,-0.027563157,0.07113854,-0.13155408,0.20522085,-0.38333994,0.26038545,0.13743018,-0.50466275,0.20344576,0.6359633,0.44639602,-0.09466602,-0.7073099,0.64174914,-0.03052571,-1.2665334,0.30314648,0.15591806,-1.3094429,-0.22418311,-0.8790838,-0.7126624,0.37140188,0.48405525,0.15868959,0.5088676,-0.07913627,0.07210881,-0.3395984,0.32943174,-0.3181886,0.77694046,-0.42802298,0.38032937,0.30317733,0.06815929,0.048335128
K0s3T2I5Qm9WSnl5SDVHcG1va1JKUT09,0.46366373,-0.5002739,0.028800428,-0.37205115,-0.278639,-0.15713184,0.31900263,-0.08222133,0.7291541,-0.28448278,0.027755594,-0.58633107,0.33875054,0.1418949,-0.02193527,-0.20355883,-0.16711873,-0.15699126,0.107415915,-0.084635526,0.29614395,0.09594529,-0.31159502,-0.2917911,0.38308728,0.04283863,-0.018927908,-0.21810286,-0.25901192,0.24773972,0.11813998,-0.75114644,0.65179324,-0.19252746,0.43566132,-0.5443944,-0.14314063,-0.4600131,0.17159933,0.29665622,-0.32604933,-0.45156616,-0.27627212,-0.39950866,-0.22250643,-0.27861342,0.05153531,0.20646015,0.102965996,-0.6522805,-0.27070862,-0.44297725,-0.17738056,-0.16232885,0.20335865,-0.5390402,0.42310768,0.14948858,0.6662526,0.49584857,-0.35938397,0.41278905,-0.12228303,0.36344966,0.21851024,-0.2627562,0.15452519,-0.4001832,0.5134041,0.521881,-0.19548689,0.20856273,-0.010436389,0.32943177,-0.68747604,-0.46110955,0.8610155,0.2806309,-0.6666449,0.112140164,-0.24846959,-0.5795,0.038286425,-0.8465532,-0.27941632,-0.011473775,0.7739372,-0.74375427,0.021311764,-0.12016944,-0.09864102,0.29408956,-0.081280574,-0.08926749,-0.2873493,-0.16346183,0.22501406,0.20326817,0.50718564,-0.055305265
K1J5U0ZYWFhTcUE3NUV4eFRJc1Q3QT09,0.43432912,-0.24084795,0.044956725,-0.056267813,-0.25735557,-0.0036762422,0.15080695,-0.20818026,0.41344854,-0.22245176,-0.23465076,-0.4223858,0.09618958,0.043394092,-0.11956589,-0.030245777,-0.11560831,-0.17523168,0.058085855,0.124873154,0.09032517,0.16844153,0.016119469,0.10177462,0.2037234,0.03246547,-0.067598246,0.1357282,-0.12438336,0.05035472,0.063266344,0.0086034555,0.11688533,-0.17476098,0.21876435,-0.32427302,0.21098861,0.11606724,-0.22772752,0.31166804,-0.016365198,-0.14605206,-0.2629962,-0.19105178,-0.11603697,-0.30521876,-0.01722824,0.22399479,-0.15142441,-0.39345625,0.09330053,-0.30147904,0.02455239,-0.2022199,0.075982414,-0.3994748,-0.09821798,0.1800033,0.26678866,0.08311663,0.012650578,0.11587752,0.30415335,0.18212415,-0.1872578,-0.27286968,-0.05976743,-0.33101085,0.09305846,0.20381209,-0.0784097,0.37119603,-0.03749761,0.081457734,-0.26558414,-0.2692104,0.58829045,0.2326746,-0.12606053,0.06804511,-0.57455164,-0.0012474499,0.1049348,-0.680686,-0.10940041,-0.14578708,0.37568155,-0.2908812,-0.0026173694,-0.31853536,-0.21369265,0.34853217,-0.07884161,0.09717618,-0.09836275,-0.10102947,0.060068265,-0.047945943,0.5541278,-0.018283438
K1NBL3RvVTZPL2UzNmdXbXY1UzlzUT09,0.25339463,-0.4388581,-0.09043039,-0.5450392,-0.08773545,-0.0119251255,0.15929428,-0.22042581,0.5579789,-0.3803516,-0.18540993,-0.9670414,0.26868916,0.10095426,-0.36630696,0.42389274,-0.44308677,-0.29611182,0.04804361,-0.03295272,0.62298644,0.77583945,-0.48437706,-0.21393618,0.20422857,0.28681284,-0.34983146,0.26965144,-0.26388022,-0.046293084,0.13148859,-0.5463301,0.5573606,-0.19851488,0.6136173,-0.36666793,0.09307037,0.08332305,-0.080276914,0.7527172,-0.28601122,0.03904,0.095251404,-0.1934115,-0.1536728,0.31970885,0.39691895,0.41072196,0.07603282,-0.6924098,-0.49025822,-0.19432038,-0.76993144,-0.031407494,0.07994857,-1.1064341,0.705812,-0.022352654,0.6051055,0.26183906,-0.26113322,0.88489926,-0.254836,0.7209734,-0.41122526,-0.10674951,0.507325,-0.25143734,0.39719492,0.57752216,-0.69849145,0.21470287,0.28308338,0.2280896,-0.37376672,-0.1113229,0.27215368,0.22095725,-0.6774844,0.41590968,-0.22311771,-1.1681855,-0.1981796,-0.3801142,-0.03225837,-0.15565667,0.5738505,-0.7767445,-0.3466903,-0.7253441,-0.28370428,0.058884613,0.21462849,-0.013207935,-0.25869638,-0.6136714,0.079733774,0.2112319,0.44888026,-0.32792512
K1Q4aGF0eUQ2eDJzU24wc2E0aXBUZz09,1.0299227,-0.30248258,-0.30010182,-0.021886542,-0.14848821,-0.12339933,-0.5352759,-0.08410295,1.125136,-0.13549654,0.0022118133,-0.7169909,0.42637965,-0.09590254,-0.4466699,0.4292248,-0.6973569,-0.18394205,0.20574485,-0.20899984,0.80489635,0.36487237,-0.5338768,-0.20997581,0.26554224,-0.2305596,-0.69331926,-0.17426147,-0.82390696,0.44674167,0.0561226,-0.58854544,0.85324043,-0.3637898,-0.26350257,-0.24452367,-0.499711,-0.044048365,0.019075613,1.2277232,-0.42313406,-0.02099481,0.05280854,-0.0010672788,-0.5120793,0.19053434,-0.23172314,0.17466995,-0.26009074,-0.48417902,-0.3851274,-0.24039759,-0.5662865,-0.0031599926,-0.08446375,-0.98281574,0.20038739,-0.00058576436,0.15466596,0.32262093,-0.45368758,0.633277,-0.26953903,-0.08453436,-0.34406537,-0.3680169,0.25151256,-0.28985807,0.28558168,0.63856786,0.116993494,0.6538909,0.31362316,0.16258582,-0.35896808,0.035700228,0.319572,-0.38035098,-0.35786852,0.61728716,-0.37846908,-0.6762758,0.23676418,-0.08765364,-0.3963928,0.085846774,0.73357403,0.15566672,0.86858183,-0.25905114,0.004115236,0.082500085,0.34207723,0.1171842,-0.09420146,-0.5479651,0.46435103,0.24959932,0.46602815,-0.08726942
K1QwSSs1WkNxbW80T2R2VTljcFFVUT09,0.89838517,-0.63314384,-0.19664888,-0.5107572,0.07382351,-0.82707816,-0.051243518,-0.17576887,0.14517953,-0.37402213,0.13060308,-0.7264587,0.5400438,-0.21669154,0.13174763,0.17435062,-0.55954146,-0.4230281,0.44670817,-0.16175824,0.3333573,-0.07207444,0.5995585,-0.47323546,0.58870417,0.3615697,0.115282506,-0.01468686,-0.21545246,0.9542897,0.62692875,0.0062430217,0.14050439,-0.39015025,0.4783869,-0.805137,-0.18204252,0.04236306,-0.22227296,-0.24298555,-0.43917164,-1.1286135,-0.7363846,-0.07073072,0.2409839,-0.61993295,-0.54860014,-0.08619587,-0.08780399,-1.0168568,0.8701652,-1.1036763,0.18215114,-0.19535676,-0.17919584,-0.6334268,-0.59847474,0.055020507,-0.4214803,0.23022433,0.36637184,-0.20241058,0.18234982,-0.12718819,-0.21772768,0.093278,-0.48101693,-0.6083104,0.0267305,0.40233618,0.1994228,0.8981607,-0.19637942,0.5062843,-0.4936468,-0.5674538,1.2145959,-0.205043,-0.1590112,-0.046646845,-0.9950982,-0.34913892,0.5036814,-0.86771715,-0.15623382,-0.25576952,0.2912199,-0.4066235,0.67405564,-0.09167245,-0.110484436,0.5601775,0.070414715,-0.3436177,0.08944169,-0.5401215,-0.2309614,-0.591576,1.1719666,0.22463322
K1ZQaitEcUFxdHFtaWU0VHBZbHRKUT09,1.3262153,-0.7492581,-0.3747643,-0.2394116,-0.21202834,0.43151477,0.08471678,0.06498822,0.53312993,-0.42510363,-0.64010656,-0.73159796,0.26682284,0.003975358,-0.38582006,0.10931287,-0.092085585,-0.30561107,0.23091678,-0.62839496,0.041803196,0.40359074,0.5239874,-0.1414514,0.3640015,0.2548491,-0.13479373,0.27981374,-0.29569796,0.2332518,-0.07995831,0.5293177,0.1644653,0.20435336,0.0101167755,-0.26720178,-0.22246286,0.46467832,-0.07389853,0.3942943,0.068953164,-0.507014,-0.8447024,0.35129288,0.12857561,0.025245748,-0.43894365,0.14107528,-0.024015797,-0.9179416,-0.25380093,-0.58001065,0.82638067,-0.8911117,-0.196264,-0.5117616,-0.30345592,0.12898764,0.42106348,-0.080999345,0.17775723,-0.40941888,0.478456,-0.583608,-0.4421249,-0.22006197,-0.29605734,-0.82114017,0.31944388,0.47772545,-0.155421,0.2703807,0.2771962,0.016495423,-0.38617933,-0.5631976,0.6077993,0.09637283,0.066699035,-0.553127,-0.825042,-0.13247964,0.022345899,-0.8105091,-0.35529396,-0.11905547,0.5698462,-0.024958458,0.040123753,-0.79312176,-0.031675484,0.21262285,-0.4147878,0.2127187,-0.10440241,-0.5747949,0.20425828,0.4189533,1.1075251,0.36426854
K1dSQTlGNzVlSWZzWU5iN1ZnOVlBQT09,0.4991742,-0.5625641,-0.62272924,0.052914184,0.54215145,0.007931974,-0.23937912,0.6943059,0.20356756,0.39451206,-0.21821721,-0.63145465,0.6720655,0.30701947,-0.1129019,-0.18988144,-0.9629784,-0.6134408,0.6369594,0.40056232,0.26403722,0.32900128,-0.014910907,0.16272806,0.3452876,-0.12478852,-0.8567925,0.0048864335,-0.62063307,0.30982372,0.20082782,-0.7587166,0.10578013,-0.34325162,0.18488085,-0.5690419,-0.7655327,-0.37332955,0.5945519,0.73170906,-0.8282048,-0.5223077,-0.39879322,-0.21261686,-0.7416896,0.27949318,-0.49598253,0.12469592,-0.0137920445,-0.51505303,0.24416761,-0.39246717,-0.08021756,-0.089527965,-0.3872806,-0.81150264,0.21656285,0.12878126,-0.09842176,1.0861268,-0.8414523,0.517109,0.041264955,0.30225968,0.27749458,-0.55097353,0.4628252,-0.7146215,0.5645457,0.006729404,-0.044877917,0.38702622,0.31526577,0.16550004,-0.45951843,-0.3428786,0.7019083,-0.071875274,-0.7296831,0.8304499,-0.34598926,-0.49689755,0.27402192,-0.43273234,-0.5154014,0.10456956,1.0088862,-0.14547706,0.7520726,0.2591844,-0.115912415,0.073288284,0.068701796,-0.4075851,0.47750306,-0.764239,0.55809385,0.5392477,0.7133262,-0.14595331
K1dlSFNGZS82UHdXYVpyZVVocHNTZz09,1.0052664,-1.1147792,-0.5257272,-0.94942456,0.37429392,0.44150805,-0.026563162,0.2936902,0.2893293,0.09772913,-0.41952354,-0.3829247,0.3722522,0.41280136,0.01824684,-0.30071455,-1.3696221,-0.12165608,-0.13988449,-0.32484025,-0.14746076,0.27228498,0.3313846,0.06307153,0.8851226,0.28385407,-0.8327842,0.26278454,-0.3707778,0.05027337,0.43017778,-0.0055888416,-0.15260702,0.043427635,-0.07109107,-0.36888197,0.050667547,-0.28600448,0.12448706,0.6046721,-0.73339856,-0.5272671,-0.28961855,-0.1864023,-0.40522304,0.27243906,-0.8608208,-0.26694822,0.14004833,-1.0029355,-0.042812012,-1.3130366,0.331899,-0.18416587,-0.5203542,-0.71770114,-0.18515845,-0.12803307,-0.049127407,0.75457364,-0.520471,0.81839144,0.33545423,-0.2784999,-0.045875713,-0.5166558,0.09627389,-1.2822752,0.34909725,-0.5221468,-0.3268237,0.5677175,0.56332445,0.5944599,-0.45898455,-0.58858764,0.9817626,0.1235384,-0.44741884,0.8273913,-0.22043732,-1.3558964,0.5537461,-0.8816,-0.35965088,0.07869236,0.8835491,-0.041715134,0.25136024,-0.117995724,-0.48921472,0.0062785624,0.1743355,0.06441523,0.60191756,-1.0569994,0.5880086,0.35905313,0.70262307,0.099686526
K1hvS3ZEVmRmOUVYdlo3UEdBamcvZz09,0.68743455,-0.98876387,0.27266413,-0.43477488,-0.4028047,-0.22267748,0.3841444,-0.24520445,0.5010065,-0.18628263,-0.43795183,-0.50257766,0.6019462,0.15068834,-0.02298418,-0.041997816,-1.4314076,-0.06173924,0.07913291,-0.18257782,-0.047489643,-0.019175155,-0.21340959,-0.53558695,0.65362674,0.23469822,-0.41710064,0.19305696,0.12600125,0.12823595,0.32412794,-0.6426709,0.9434981,0.023524305,0.74548215,-0.46289736,-0.07273298,-0.3635878,-0.5089913,0.8241863,-0.17218886,-0.68676597,-0.1851593,-0.4845874,-0.5044729,-0.666987,-0.24071047,-0.26492193,0.30772063,-0.5472847,0.101862535,-0.86452454,0.26883942,-0.3055336,-0.3870729,-0.8800693,0.2261335,0.11545857,0.18600117,0.3323577,-0.10207089,0.77040464,-0.23256382,0.28040084,0.1340876,-1.0483682,0.013601373,-0.57087815,0.43358973,0.4697625,-0.6811655,0.19381452,-0.2550402,0.21304278,-0.6957336,-0.3939632,1.0201406,0.13584822,-0.011372515,0.29037768,-0.7577344,-0.32002398,0.43884316,-0.9292561,-0.11627096,-0.10999092,1.1922991,-0.6387962,0.033774853,-0.723888,-0.17109504,-0.3386219,-0.000330363,0.5045444,-0.14646193,-0.4783785,0.7116323,0.32937238,0.46306428,0.22115661
K1o5aWZIejJWaHYzdFRyL3k1bGh1QT09,0.47371572,-0.20680663,-0.25556853,-0.2017969,-0.076346576,-0.036225505,-0.34579465,0.07277715,0.5827479,-0.119461246,-0.017322078,-0.44903153,0.1320483,0.14771701,-0.35502964,0.28942567,-0.5250961,-0.2431964,0.259969,-0.015925623,0.49478978,0.20337395,-0.4205411,0.0037877408,0.19944371,-0.062650286,-0.50693345,0.011787624,-0.5490547,0.20929343,0.1782054,-0.3616469,0.41028512,0.006979962,-0.03417071,-0.37148497,-0.13989134,0.064077176,-0.16563584,0.7500585,-0.59914535,0.1295399,0.18633862,-0.16224311,-0.52968156,0.09127619,-0.22092332,0.38133729,-0.23093615,-0.36778054,-0.10518482,-0.46927407,-0.32149833,0.038151942,-0.06315956,-0.6752366,0.19887519,0.027792659,0.052496895,0.2488767,-0.35398522,0.65465367,-0.12607281,0.22809611,-0.23671487,-0.35803473,0.19553985,-0.37074247,0.23693153,0.39088547,0.24656609,0.6123994,0.31282014,-0.10466982,-0.1888392,-0.26699072,0.26023903,-0.18416043,-0.42609704,0.4967865,-0.31506526,-0.48400587,0.066285186,-0.040391706,-0.30774918,0.118746035,0.56431115,0.014392475,0.56879884,-0.025494767,-0.13427883,0.15963203,0.23694003,-0.0013016254,0.047694873,-0.5498743,0.09166762,0.27061912,0.4815948,-0.27711493
K20wRk4zNTRtV0ZTenkzQ2pSTFYvZz09,0.877426,-0.731018,-0.3419262,-1.3375789,-0.66616213,-0.6080124,-0.22973749,0.02232392,1.3789226,-0.39916328,-0.82845366,-1.8896291,0.23953453,0.029449787,-0.81962526,1.2424232,-0.40989608,0.83526707,0.43709177,0.8555435,0.52294785,1.891927,-0.052931957,-0.6373578,0.53764206,0.16184285,-1.0604839,0.3686578,-0.7972332,1.2141229,0.52204525,-0.13209108,2.3438344,0.10629387,-0.36133575,-0.08489585,0.2547292,0.42033905,-0.06806158,1.8964145,-0.7946158,0.2523698,0.018866805,-0.2894819,-0.56590754,-0.31223676,1.0243253,0.3985967,-0.359608,-1.1604949,0.29976365,-0.13694966,-1.873615,0.90145576,-0.6775788,-1.4328959,1.0064974,-0.117433414,-0.08040535,0.5216113,-2.36214,0.6731278,0.8843168,1.4777492,-0.976488,-1.0003767,0.76960653,-0.49129534,0.946782,0.762601,-0.52762514,1.5961782,-0.47891968,0.8172296,-0.39297703,0.6518249,0.31264523,-0.46141475,-0.9138361,1.4861124,-1.4230897,-0.5806057,-0.297752,-1.206424,-0.10308291,-0.8778349,0.9206151,-0.2048054,0.06392444,-1.8829906,-1.9952886,-0.32662258,0.14939804,0.3263673,-0.75754106,-0.6709114,1.805877,0.45296055,0.6268057,0.23307839
K25GcVJVbVlTbUdDNWRCQks5RFNCZz09,0.44695446,-0.31861657,-0.17652148,-0.3653935,0.0021783288,-0.059408993,-0.13573427,-0.1487612,0.60905534,-0.2598782,0.029054,-0.6354453,0.04933713,0.027268907,-0.26260254,0.074477434,-0.19226979,-0.08846689,-0.09721563,0.07099351,0.3135955,0.3106766,-0.1396107,-0.21540351,0.22948845,0.09624863,-0.26744598,-0.009119147,-0.35956526,0.073365845,0.15704013,-0.14554602,0.19944195,-0.13129379,0.11769917,-0.015342381,-0.027330324,-0.058749095,-0.11118433,0.64208573,-0.14253901,-0.10498976,-0.12199647,0.17138888,-0.0767264,-0.06679947,0.030654782,0.0046140216,0.038518947,-0.49675342,-0.2864625,-0.25326455,-0.3466666,-0.06432899,-0.09936324,-0.587228,0.15623942,0.15160646,0.14928244,0.21654518,-0.3807226,0.27048662,0.032506075,0.20049922,-0.28142652,-0.2374921,0.17712764,-0.13936643,0.3980876,0.35976624,-0.3378886,0.51148546,0.28212687,0.18176132,-0.09462241,0.044546623,0.2159367,0.17764173,-0.02043554,0.3946104,-0.39945948,-0.66165257,0.21131761,-0.33431542,-0.22437908,-0.22471093,0.6117514,-0.20195572,0.359761,-0.64780265,-0.017798943,0.040092576,0.21510875,-0.08299477,-0.20042993,-0.37599543,0.19310363,0.042030334,0.4519775,-0.009771623
K2J5ekJJRDZQUUc0RlcyWWxhMEtwQT09,0.24601908,-0.24008298,-0.11360844,-0.17108439,-0.12362514,0.04111274,-0.3023205,-0.02089121,0.39091825,-0.28448313,0.11728331,-0.33329487,0.076958105,0.20197634,-0.44857618,0.15334097,-0.08550776,0.06454066,0.31857342,0.11631365,0.5186144,0.2925234,-0.55364954,0.19916487,0.17676719,0.07253691,-0.28600353,0.3018016,-0.31132585,0.06514536,0.2778674,-0.19792299,0.32688522,0.13166372,-0.045673795,-0.28409857,-0.0009661022,0.22516261,-0.29676718,0.7292789,-0.52153766,0.23917292,0.28518996,-0.084821984,-0.36207908,0.12732802,0.067789935,0.3954168,-0.41036734,-0.14625655,-0.11875774,-0.38814846,-0.29104805,0.06513978,-0.050731268,-0.6361736,0.15831502,-0.004496541,0.030823287,0.3026495,-0.27536052,0.45325,0.13743559,0.36589393,-0.41684264,-0.4284087,0.09821223,-0.44569302,0.19945502,0.42070675,0.18006606,0.5007261,0.07490425,-0.14471115,-0.29552433,-0.23086381,0.14703767,0.07349425,-0.22142981,0.381093,-0.38844845,-0.24841902,-0.05371162,-0.17992188,-0.19042315,0.012890724,0.48989868,-0.061831985,0.32413998,-0.11069162,-0.3958188,0.24676044,0.06896409,0.09402676,0.042140253,-0.199276,0.013163395,0.2518078,0.4612517,-0.20251401
K2JOeE1PU1I1TXVHaTZwVTNEUTNvZz09,0.82880014,-0.17471233,-0.2861048,-0.023993792,-0.38808534,0.24510095,-0.07308624,-0.13973092,0.5381758,-0.3581708,-0.27374497,-0.4679077,-0.13050793,0.41174698,-0.06558309,-0.060917504,0.13902523,-0.003976636,0.25327575,0.16243887,0.41675687,0.41915298,0.29419363,0.17852922,0.19250761,0.16719517,0.06905563,0.33924195,-0.16532007,0.12574054,0.0032538404,0.3872712,-0.09954692,-0.06717947,0.024323886,-0.30931672,0.27540013,0.2804956,-0.23671481,0.020689353,-0.02452664,-0.45328614,-0.44644734,-0.010496973,-0.11580945,-0.09403228,-0.22485307,0.29510176,-0.39681247,-0.8008174,0.29815766,-0.5292836,0.300566,-0.7999072,0.0880704,-0.31082246,-0.65383726,0.46927553,0.38117337,0.119970575,-0.10332101,-0.21794893,0.7180899,-0.21199884,-0.42820242,-0.12214023,-0.60573965,-0.7312774,-0.2839346,0.34547892,0.21907914,0.7487405,-0.004171608,0.15917332,0.011989407,-0.23584414,0.79335773,0.19236802,-0.13913012,-0.4283295,-0.7178427,0.16086955,0.014523833,-0.830626,-0.35420197,-0.23999226,0.32146552,-0.2460447,-0.0045900196,0.12237404,-0.4435645,0.28322947,-0.30434713,-0.013507731,-0.037270512,-0.056689113,0.12602407,0.14367245,1.0012461,0.29559603
K2RBL3JlemVkMkc1ZXBUZ2Vock5KQT09,1.4834397,-0.54801935,1.0202227,-1.3769497,-0.41521734,1.1236887,-0.5532226,0.27987397,0.8458237,-0.9036974,-0.19965899,-0.889922,-0.6991186,1.2661315,-0.77488196,-1.1509442,-0.107039206,0.9665378,-0.4772847,0.09772683,-0.1288352,0.5225965,-0.39215103,0.90792954,0.8755383,1.4877121,-0.8046475,1.1509969,0.25384232,-0.64919865,1.2814639,0.82171065,-0.37616402,0.024736416,-0.2774743,-0.03106928,1.2383268,0.8572679,-0.8941751,1.2934141,-0.7635192,-0.32456666,0.25569057,0.04781439,-0.25712964,-0.25668985,0.47221583,-0.2085026,-0.6231007,-1.0402833,-0.42155394,-1.3102905,-0.4956889,-1.4289882,0.12388214,-1.220794,-0.059079416,0.6988608,-0.06320404,0.36805406,-0.7882475,1.576099,0.549246,-0.18931952,-1.200164,-1.3000948,-0.51038545,-1.8149936,1.0065196,-0.4525731,-0.4752559,1.6896359,1.0711105,-0.32716742,-0.32329273,-0.57906353,1.1094776,0.8567102,0.39289853,1.3143461,-1.6874272,-0.7353464,0.9462027,-1.7382921,-0.9759976,-0.8659012,1.607608,-0.92927027,-0.857763,-0.7059393,-0.83242947,0.06920332,-0.51382506,1.0029944,0.09051068,-0.3649953,0.23618315,0.3097412,1.0668442,-0.9368479
K2RFeGE3Q3BNY0c2dTgzayt2Zklidz09,0.6872099,-0.5571111,-0.11772833,-1.0732353,-0.6452298,-0.41368583,-0.13004068,-0.08162669,1.033218,-0.4879587,-0.66118276,-1.3503749,0.124614134,-0.086698115,-0.783485,0.8143104,-0.09629603,0.6376295,0.2091435,0.75634724,0.5126927,1.5192492,-0.18672769,-0.23134069,0.38048148,0.28472778,-0.66950184,0.50934607,-0.48999172,1.0364577,0.46626475,0.014973007,1.7328717,0.029212564,-0.30398306,-0.23549981,0.3399966,0.43189654,-0.03090026,1.408519,-0.4998211,0.18506853,-0.15167117,-0.18066522,-0.21743155,-0.24731643,0.7281152,0.34092402,-0.29990342,-0.9321441,0.26375812,-0.036079116,-1.5066749,0.5634845,-0.41319737,-0.9245628,0.700344,0.10378963,0.059946876,0.45171663,-1.8411953,0.35441926,0.8751463,0.9972153,-0.95083994,-0.8924724,0.44946486,-0.44590402,0.7261413,0.749638,-0.38867417,1.3127197,-0.30396017,0.5948629,-0.36024722,0.40991664,0.2665713,-0.47106886,-0.5306896,0.9979919,-1.1836426,-0.4425227,-0.28077376,-0.9984514,0.03592201,-0.62299246,0.8618688,-0.28494516,-0.10858851,-1.3627088,-1.7173092,-0.12934646,0.0449551,0.34870392,-0.7454623,-0.42130756,1.2736877,0.51584196,0.6871045,0.22861728
K2RTaTdMSFhwVlBBQ2FUUC82VnRnUT09,0.14202793,-0.6166324,-0.6744221,-0.20309362,0.0598694,-0.41994947,0.0951625,-0.08065405,0.512791,-0.278473,0.108545974,-0.35690823,-0.0056179883,-0.16553886,-0.59140694,0.22995317,-0.1557622,-0.051378228,0.12778278,0.15548946,0.5624474,0.0712527,-0.89873,0.061615042,0.20527694,-0.061326474,-0.2541508,-0.098964706,-0.52837056,0.44536376,-0.025332093,-0.72558194,0.36942148,-0.29453105,0.079145946,-0.4936468,-0.08879042,-0.15445733,-0.06758388,0.896634,-0.5896983,-0.08117398,-0.15181687,-0.081004426,-0.20370439,-0.11588762,0.29743177,0.6242876,-0.12164895,-0.73185676,-0.22714874,-0.2624933,-0.24974644,0.22789633,-0.01263463,-0.52120537,0.3767116,0.33675194,-0.05404712,0.6092746,-0.4849063,0.51781714,-0.2032089,0.5587861,-0.3517058,-0.49768347,0.45655662,-0.13465509,0.3836543,0.8030348,-0.090449706,0.5987307,0.29777503,-0.075844154,-0.40221524,-0.40146112,0.2980437,0.5027997,-0.42482924,0.3252286,-0.7311905,-0.48609295,0.4053324,-0.33795285,-0.083584376,-0.022303378,0.8188952,-0.07746414,0.7002533,-0.34142485,-0.30008113,-0.14799288,0.10447971,-0.16126409,0.20652223,-0.22318602,-0.042107865,0.4084813,0.5134611,-0.05368148
K2lvOVQ1SmZxdUx1V294dUQzejVPUT09,0.46955672,-0.3715245,-0.10931682,-0.5990819,0.09789643,-0.008445306,0.08843028,0.15258025,0.4800631,-0.26306725,-0.19277383,-0.46635967,0.1363992,0.193016,-0.24473573,0.17912248,-0.2605929,0.07850831,-0.037895765,-0.13805218,0.37306988,0.40930635,-0.051885854,-0.3181972,0.16429405,-0.028190931,-0.07702117,0.3376664,-0.075594805,0.13477407,0.28547135,-0.35503456,0.3818982,0.14435278,0.1632588,-0.059363604,-0.07153167,-0.0954936,-0.009077201,0.7013241,-0.4331156,0.2199298,-0.08648789,-0.30257356,-0.0792718,-0.02636262,-0.021298077,-0.16338542,0.16647297,-0.41392344,-0.04359264,-0.418086,-0.12956676,-0.18161973,0.013676856,-0.5358302,0.36793286,0.019427173,0.10506629,0.52240115,-0.377845,0.31227627,0.0029838337,0.39252865,-0.26207078,-0.20740756,0.074724145,-0.23980272,0.50007075,0.31845963,-0.1652938,0.46257308,0.076462284,0.0687542,-0.15389135,-0.22622052,0.41458392,-0.042293537,-0.40231276,0.47054258,-0.28484723,-0.6636171,-0.020920536,-0.2566985,-0.09987377,-0.14353074,0.52933294,-0.363396,0.0059752483,-0.40646732,-0.21519084,0.007797509,0.3308452,0.1508412,-0.041148968,-0.4812563,0.25538808,-0.03820084,0.36388257,-0.012934082
